treecanopy,health,bad_health,mental_health,employment,income,seniors,ethnicity,education,Green_Percentage,air_pollution
0.172850366,0.185352181,0.052157115,-0.381808574,0.189444783,0.441885998,0.170447181,0.278994845,0.688438,22.98303618,0.650103936
0.254744375,0.004569827,0.018776078,-0.84677947,0.024832215,0.030803013,0.167938931,0.216366158,0.817413,35.02439301,0.671272124
0.192130587,0.005148672,0.019897304,-1.025145035,0.056558877,0.061606026,0.155769231,0.227418322,0.792531,42.77196254,0.660953839
0.133265368,0.409395564,0.073001888,-0.065242271,0.304575961,0.520509927,0.130352645,0.451327434,0.659809,29.44843473,0.696370649
0.696701391,0.000456983,0.01474359,-0.958012775,0.002532032,0.004239227,0.197696737,0.225641026,0.732296,81.15733348,0.588990262
0.189589224,0.48220814,0.061611374,0.252193773,0.703416718,0.711824087,0.118096357,0.379432624,0.526502,23.15665802,0.701394797
0.11126917,0.481141847,0.074581431,0.181284881,0.812965223,0.874531093,0.064663951,0.543610548,0.380149,35.37141353,0.693541014
0.114512551,0.763800877,0.058865248,1.692294619,0.853752288,0.911769191,0.137296532,0.506355932,0.424348,37.92153482,0.68691001
0.210309334,0.360528881,0.04664311,-0.023427432,0.556436852,0.6992284,0.169971671,0.345364473,0.649034,39.57326884,0.69068371
0.180844736,0.295789666,0.06779661,0.288860929,0.649969494,0.771447742,0.124636275,0.433478471,0.469893,27.56715649,0.701394797
0.19368038,0.731416037,0.079466667,0.779363655,0.849023795,0.924090396,0.114911812,0.542155816,0.350866,27.56037879,0.701394797
0.143590271,0.137582257,0.028413028,-0.741024489,0.236607688,0.359327823,0.115891742,0.298063624,0.7328,38.79609856,0.685301538
0.236826732,0.654094565,0.070707071,0.473711863,0.875594875,0.856354265,0.12890095,0.345662408,0.510135,47.85680029,0.632131429
0.518258526,0.437454302,0.082514735,0.098916106,0.81323978,0.799261948,0.153592617,0.343401182,0.536923,59.31946803,0.632131429
0.322347049,0.032019254,0.045836023,-0.272534155,0.439383771,0.401140626,0.227184466,0.184803606,0.693252,43.56144844,0.630546506
0.22654473,0.027175238,0.028337062,-0.593522497,0.225350824,0.209673976,0.188244048,0.190725505,0.750447,33.61693915,0.643190476
0.201726552,0.187362905,0.053583855,-0.02518296,0.632519829,0.696270091,0.155880306,0.28511822,0.552013,25.78707555,0.651587207
0.27246448,0.409212771,0.079295154,0.336968775,0.652959121,0.75705267,0.152488973,0.33627204,0.511194,77.9972327,0.62635398
0.524467117,0.028028272,0.039975016,-0.154404589,0.08242831,0.028790143,0.253898939,0.150155763,0.71315,80.6272832,0.585364234
0.162167475,0.036589081,0.041549296,-0.727171974,0.266229408,0.362103144,0.133991537,0.409187279,0.644939,26.3589224,0.892154245
0.095313975,0.331160127,0.066623122,-0.561144985,0.665100671,0.787916679,0.116644823,0.625081646,0.450715,13.18510066,0.88963971
0.01347879,0.221910797,0.058855292,-0.441082727,0.525564369,0.633932111,0.097176982,0.461165049,0.572286,4.727642784,0.899765672
0.065570221,0.486656105,0.089318045,-0.182911512,0.893471629,0.910213791,0.10694864,0.560725076,0.436391,9.630924468,0.901498726
0.105220044,0.126797465,0.070831009,-0.567980478,0.540268456,0.621031443,0.122630992,0.457938719,0.517868,4.759829285,0.887340777
0.096792738,0.369881794,0.063977747,-0.537315102,0.502471019,0.566775443,0.109179416,0.445599446,0.547529,13.60675493,0.886437728
0.083485701,0.223038021,0.059876543,-0.724153718,0.408297743,0.557900515,0.141717791,0.391491985,0.592745,9.922262828,0.891334601
0.175648083,0.343529125,0.036839295,-0.258988083,0.352684564,0.434200494,0.082177161,0.286780384,0.664216,16.87673666,0.693561658
0.122385924,0.563307336,0.054715998,0.301205179,0.634929835,0.7069749,0.071317022,0.408759124,0.524067,13.55141574,0.688049035
0.222341751,0.591883987,0.073407202,-0.057501038,0.634868822,0.598035927,0.149098474,0.254658385,0.630819,21.23321628,0.699833531
0.246986923,0.120917621,0.036398467,-0.247724967,0.384411226,0.499740767,0.107780612,0.259070656,0.690233,31.96206426,0.699833531
0.221322699,0.585516695,0.056780227,0.281306861,0.802532032,0.880508707,0.126599327,0.517702071,0.391638,25.76397567,0.699833531
0.228861934,0.553649768,0.051595384,-0.19223723,0.477272727,0.678184757,0.073848238,0.38707483,0.533658,28.0496707,0.711575152
0.113829491,0.312789422,0.050162866,0.040850155,0.405247102,0.483576809,0.14964216,0.26870527,0.626415,12.44925719,0.701394797
0.137978684,0.427979527,0.058926488,0.066135158,0.655491153,0.674494495,0.121495327,0.304550758,0.612117,18.63170534,0.674701147
0.126530976,0.482969778,0.067327766,-0.12804126,0.716900549,0.801915276,0.10177453,0.614300626,0.389446,39.62710166,0.684555395
0.153668611,0.514989032,0.06820365,0.026383302,0.698078096,0.87611699,0.161954959,0.572387344,0.437788,26.25310337,0.684555395
0.142587605,0.472154521,0.063229572,-0.119317803,0.813361806,0.879441276,0.09464027,0.522098106,0.445704,38.78087017,0.651302815
0.110147881,0.54481477,0.048322911,-0.083969225,0.60628432,0.716947757,0.096022727,0.386712095,0.632614,15.98724525,0.657707586
0.128591643,0.329332196,0.055774648,-0.013775101,0.638071995,0.704626552,0.112492934,0.377966102,0.603437,26.78743861,0.679687023
0.08478534,0.808950768,0.081188119,-0.180859268,0.878248932,0.900393425,0.150594452,0.529993408,0.431854,34.56006489,0.70134132
0.13526875,0.539209115,0.065748278,-0.18084654,0.836882245,0.909481838,0.094730238,0.534418023,0.413957,29.26061996,0.689410659
0.359859979,0.145350963,0.050044683,-1.291931616,0.128279439,0.312147366,0.08984726,0.546023235,0.466986,58.79780215,0.895303369
0.106369677,0.600322934,0.05267008,-0.246105444,0.722910311,0.755283784,0.07315289,0.541727672,0.49245,8.81693713,0.895303369
0.132777016,0.613544967,0.06357982,-0.078392597,0.855704698,0.899082009,0.080110497,0.680248619,0.389568,26.88343914,0.895303369
0.339712666,0.726175969,0.071129707,0.229747123,0.864582062,0.90310775,0.111483655,0.615062762,0.394656,34.58618589,0.895303369
0.146912302,0.07156349,0.037549407,-1.017449912,0.092068334,0.283357223,0.111330049,0.46884273,0.528796,15.64698427,0.886775248
0.161238074,0.212344626,0.031625553,-0.578094004,0.663636364,0.540547135,0.063251107,0.442198358,0.353018,20.40310454,0.884324551
0.223467271,0.349104314,0.078929307,-0.342448349,0.618151312,0.755588765,0.099931082,0.608191126,0.388618,38.52273848,0.759799835
0.210119307,0.226785279,0.045103093,-0.7021849,0.39609518,0.612187014,0.118523316,0.483601286,0.556327,58.82822894,0.759588296
0.192371644,0.558158664,0.045454545,0.157833907,0.677089689,0.698831925,0.08057727,0.409718056,0.525017,19.27971218,0.7734639
0.209313086,0.416250305,0.055555556,-0.033700922,0.687888957,0.689164049,0.152145644,0.331372549,0.551829,38.19075341,0.71947805
0.107511982,0.572934438,0.055625,0.053500998,0.62071385,0.699350392,0.099250936,0.495934959,0.445719,39.13853272,0.762399013
0.124387813,0.637825981,0.060311284,-0.06026149,0.802623551,0.922687487,0.088541667,0.654120701,0.378109,47.09199337,0.847790139
0.225829712,0.647422618,0.077830189,0.00582844,0.816107383,0.84790631,0.08392435,0.570414201,0.365371,28.33119954,0.778051943
0.13298918,0.666798684,0.07269605,0.132714666,0.859609518,0.902345299,0.082427018,0.679406731,0.323372,38.64296636,0.778051943
0.18453665,0.618175725,0.083086053,0.041603909,0.823337401,0.828296075,0.124814264,0.59375,0.370028,20.16229054,0.823912347
0.052254277,0.528363393,0.069860279,-0.199109548,0.782275778,0.843148617,0.063164894,0.651193634,0.410236,13.95485113,0.86061712
0.189240777,0.481720692,0.047619048,-0.19785625,0.748657718,0.806581475,0.104387292,0.39183056,0.568475,28.70230128,0.742226938
0.159209155,0.725109676,0.052076242,-0.246863931,0.65543014,0.78867913,0.044127631,0.527768313,0.451081,16.72033954,0.776280725
0.169254821,0.697386059,0.069395018,0.019037111,0.819005491,0.891152521,0.102897694,0.560946746,0.362875,38.24728099,0.778051943
0.062767678,0.113148915,0.033780161,-0.716392882,0.374527151,0.567995364,0.098765432,0.445692884,0.669453,28.60602472,0.706514807
0.125613061,0.214781867,0.055307263,-0.437081915,0.726662599,0.744304492,0.104793757,0.539363484,0.532639,39.37556213,0.705503379
0.168750283,0.106690227,0.020819779,-0.795004361,0.058023185,0.109548934,0.087209302,0.293393782,0.804606,38.85671635,0.698343422
0.167663497,0.056543992,0.034375,-0.574854173,0.074862721,0.279453475,0.118475992,0.57477853,0.639715,30.48832731,0.70343625
0.207258252,0.220844504,0.047398844,-0.147456786,0.582824893,0.718899631,0.117169374,0.324074074,0.646937,47.50786545,0.672716454
0.224805602,0.344778211,0.034863451,-0.630164371,0.507291031,0.662661258,0.078488372,0.384883721,0.696113,44.55475766,0.657707586
0.189676894,0.053954424,0.014860681,-0.879229994,0.032611348,0.108816981,0.107253565,0.275541796,0.800597,44.44564557,0.665878971
0.259236668,0.013343895,0.035807292,-0.969953576,0.15314216,0.252859191,0.149902661,0.347797927,0.656452,70.73088039,0.68329125
0.152507474,0.16804777,0.031377899,-0.336956351,0.387400854,0.509134161,0.10845839,0.316111489,0.718266,29.78853568,0.657707586
0.142068212,0.051090665,0.020765027,-0.617022112,0.044051251,0.179145445,0.102508179,0.327510917,0.775434,34.10763154,0.654569712
0.074619015,0.343681453,0.030604982,-0.360148525,0.132184259,0.234072402,0.07911618,0.308510638,0.751181,19.66869298,0.655534742
0.075436993,0.101115038,0.023396226,-0.88670627,0.204942038,0.251242795,0.127853881,0.256042296,0.702226,20.28337613,0.65531303
0.131716236,0.45280892,0.074055158,-0.131326151,0.792892007,0.811552655,0.111167772,0.496938776,0.519787,17.22755153,0.678760856
0.064472119,0.449914697,0.045614035,-0.50687367,0.548993289,0.625484156,0.062671367,0.414129586,0.626403,20.16957513,0.657707586
0.112693803,0.427522544,0.083542714,-0.031157008,0.709365467,0.76092592,0.087994972,0.46406053,0.547757,21.07854957,0.63926652
0.113071657,0.471179625,0.036185611,-0.535070389,0.290268456,0.486291134,0.078464819,0.503412969,0.529136,13.26761505,0.566569688
0.150425609,0.711948574,0.041025641,-0.516030679,0.562202563,0.6775138,0.088276506,0.484820177,0.417402,16.63126801,0.564260663
0.241330866,0.690013405,0.073195876,0.176147534,0.740420988,0.787154229,0.147785788,0.502059732,0.400619,34.12256297,0.5318094
0.261092048,0.40942603,0.043930636,-0.479097438,0.4171446,0.435267925,0.120879121,0.536908881,0.480863,35.84058026,0.548781538
0.182122462,0.30642213,0.038636364,-0.788342881,0.457199512,0.479520571,0.10600907,0.494886364,0.530178,17.41075655,0.547755765
0.124727979,0.711308798,0.03480589,-0.331974311,0.71128737,0.781451096,0.098790323,0.592914439,0.417526,16.39477798,0.558044931
0.144665019,0.442389715,0.034682081,-0.459744814,0.293990238,0.490652353,0.10396324,0.444572748,0.405977,20.76296357,0.546020854
0.158227361,0.321015111,0.04109589,-0.841519797,0.47971324,0.643752478,0.091503268,0.486069947,0.430215,20.47288843,0.564260663
0.140665534,0.387368998,0.029654036,-0.422287338,0.287675412,0.350330904,0.124725275,0.448901099,0.439842,17.05493728,0.5469309
0.147670772,0.839934194,0.053459119,0.212336044,0.703752288,0.785537833,0.1278826,0.580052493,0.394366,21.31489831,0.564260663
0.212278956,0.24314526,0.035738832,-0.529213569,0.206223307,0.270029583,0.216104611,0.435261708,0.406121,55.03716652,0.498444188
0.20155444,0.248842311,0.036619718,-0.385115809,0.371964613,0.421116838,0.194366197,0.460889139,0.503089,36.57509329,0.502759169
0.150868532,0.242383622,0.031687546,-0.213924321,0.160646736,0.194394462,0.189528024,0.370588235,0.436348,20.9224483,0.534015724
0.147619008,0.331830368,0.035693725,-0.581206592,0.325472849,0.396138949,0.166377816,0.39516129,0.349858,26.41649619,0.511071068
0.157339988,0.662594443,0.092618384,0.053511841,0.895912142,0.887096282,0.137569832,0.545961003,0.287826,23.11842469,0.52530696
0.19068089,0.179441872,0.042099193,-0.225426419,0.1523795,0.200036598,0.269430052,0.406105991,0.369826,37.99224008,0.486748156
0.128981827,0.625426517,0.064498934,-0.121517954,0.828798048,0.764524688,0.102509343,0.570058604,0.331139,58.39924951,0.513179994
0.136462173,0.328509627,0.035024155,-0.452213391,0.226784625,0.339931074,0.139393939,0.445586457,0.385271,17.86066831,0.534015724
0.100280122,0.312850353,0.045226131,-0.841667335,0.52733374,0.579401629,0.132995567,0.72327044,0.368214,34.9149897,0.57804818
0.068723197,0.281074823,0.037856727,-0.402629798,0.457687614,0.570374211,0.11201867,0.763265306,0.362187,20.21629288,0.578956988
0.095353056,0.557244699,0.037622272,-0.64837304,0.524862721,0.601268718,0.134339623,0.744712991,0.394353,21.34052235,0.578956988
0.062067346,0.57333049,0.034,-0.363705476,0.575106772,0.702247705,0.144,0.757009346,0.359247,12.56098516,0.578956988
0.073849694,0.614946381,0.053655265,-0.726706066,0.755277608,0.743298057,0.111260054,0.753185781,0.355219,24.73734334,0.579711905
0.047878124,0.407202047,0.037037037,-0.907209618,0.566931056,0.611424563,0.165283019,0.772314675,0.359813,11.52102083,0.578956988
0.103218163,0.633652206,0.049962714,-0.440312109,0.625686394,0.635487511,0.106875934,0.727748691,0.357807,15.62151844,0.58196993
0.17570432,0.650499634,0.040540541,-0.364750534,0.778035387,0.874836073,0.09631728,0.717422096,0.357532,23.88198801,0.577075883
0.053053611,0.508438947,0.035278155,-0.354046248,0.51723612,0.627222544,0.096271186,0.796472185,0.372822,14.60252427,0.598204591
0.073999785,0.314251767,0.035894207,-0.810859376,0.589536303,0.740675226,0.10727729,0.708254568,0.385246,35.7609736,0.57643244
0.104297566,0.401017548,0.039889959,-0.928171876,0.667724222,0.79984141,0.077451879,0.749885057,0.392623,20.22251603,0.589440763
0.053537052,0.488544967,0.041016753,-0.961183434,0.476418548,0.61581628,0.080924855,0.789716927,0.334326,6.730220302,0.586980403
0.14559931,0.467310505,0.042434394,-0.733276355,0.61052471,0.766141084,0.064587973,0.712374582,0.368932,19.64813988,0.560655358
0.082599793,0.234127468,0.030761473,-0.952575233,0.384655278,0.661898808,0.109319899,0.84046301,0.332692,8.618975601,0.566755013
0.072360506,0.624634414,0.055655296,-0.913233751,0.655155583,0.779590716,0.106242497,0.704613541,0.282316,11.59433032,0.575863627
0.076283435,0.40202291,0.041585127,-0.52369932,0.564460037,0.689469029,0.075609756,0.759512195,0.388381,13.03220802,0.586980403
0.075372459,0.622836949,0.062719812,-0.505179546,0.791244661,0.875781512,0.1,0.652941176,0.305723,14.13297582,0.553514348
0.078130599,0.374817207,0.039513678,-0.488857856,0.707596095,0.765134649,0.057401813,0.772530329,0.310563,9.840135438,0.586980403
0.174663138,0.680660492,0.048664122,-0.356385134,0.71909701,0.808197871,0.074427481,0.730347785,0.342381,17.51610861,0.587077803
0.100635564,0.838532781,0.072014585,-0.318761094,0.853813301,0.912745128,0.093978102,0.734396355,0.311234,18.16305649,0.588110923
0.326978342,0.452412869,0.047459893,-0.084922591,0.629255644,0.7379914,0.157469717,0.34270415,0.387153,38.45037635,0.398805111
0.334806963,0.256428223,0.038133182,0.178464954,0.348962782,0.330019214,0.200913242,0.349431818,0.419516,63.34200838,0.418479855
0.238495398,0.083292713,0.027761014,0.265049575,0.074649176,0.098508646,0.212416312,0.188221008,0.476866,75.0521835,0.383420102
0.448778323,0.234736778,0.029143898,0.117944852,0.079408176,0.110341883,0.221549637,0.142076503,0.347859,66.97552448,0.377505153
0.288372362,0.157963685,0.032191781,0.069714609,0.110646736,0.140443441,0.270676692,0.205338809,0.431162,46.5541043,0.392453198
0.242033355,0.213289057,0.035045317,0.037453551,0.304179378,0.234224892,0.211191336,0.191140777,0.329202,30.45003735,0.381286659
0.213899225,0.782476237,0.07601476,0.904694147,0.785387431,0.859190582,0.185239852,0.328413284,0.273423,91.12988789,0.369905486
0.340438843,0.121496466,0.040567951,0.181361679,0.183496034,0.218335417,0.288422478,0.176589986,0.343949,66.84167626,0.377192421
0.22905225,0.562576164,0.032780563,0.096119079,0.700030506,0.656836134,0.107514451,0.453215248,0.448363,28.33884897,0.424434125
0.24908442,0.22949671,0.039581777,-0.3152778,0.298993289,0.284394157,0.182563338,0.282204021,0.44085,27.37939315,0.425679753
0.168409187,0.085882281,0.025166543,-0.5124122,0.063819402,0.107871542,0.191176471,0.244444444,0.391549,20.84481964,0.402412192
0.196418894,0.371648794,0.0368,-0.345189528,0.38871263,0.537558327,0.144904459,0.237513284,0.33685,18.12897914,0.395089489
0.282267941,0.206434316,0.027510316,-0.459015565,0.256253813,0.268382689,0.0979045,0.413058419,0.53417,60.95005023,0.389311771
0.331699901,0.131184499,0.03929867,-0.058143274,0.225655888,0.087773339,0.252555622,0.497284249,0.522909,53.14209213,0.423763849
0.318467654,0.342371436,0.038416764,0.16253407,0.411409396,0.38403123,0.200584795,0.456976744,0.496842,41.15674427,0.440797969
0.303057704,0.12798562,0.024088094,-0.763323188,0.095088469,0.127085303,0.181004818,0.473177442,0.521186,41.57936078,0.442155611
0.272373757,0.174232269,0.024137931,-0.606451135,0.119676632,0.071456891,0.183002056,0.343191197,0.490017,38.69420342,0.420352105
0.493929776,0.190135267,0.034105534,0.604731545,0.068669921,0.022660038,0.234877735,0.324550129,0.515498,57.00319599,0.438519571
0.211656079,0.279033634,0.029976019,-0.219637085,0.182885906,0.32852481,0.122082585,0.429682825,0.469539,38.36359282,0.476553484
0.257480445,0.339477212,0.033477991,-0.650397346,0.348901769,0.375247797,0.1230578,0.344292804,0.498845,37.64052351,0.475161583
0.312784923,0.675481355,0.056928034,-0.020907068,0.457443563,0.45085242,0.119828049,0.496774194,0.502611,34.01952359,0.504759794
0.369268314,0.247593224,0.028325123,-0.48845207,0.194783405,0.097624203,0.212883436,0.413070284,0.565723,60.54408519,0.461505995
0.176107029,0.513587619,0.030658839,-0.221054338,0.451891397,0.606331392,0.088235294,0.437215355,0.435038,13.70973148,0.518726957
0.35199785,0.538081891,0.033192835,-0.735433247,0.4695241,0.469334228,0.078781513,0.401367701,0.504811,35.79569873,0.488857082
0.477981081,0.105045089,0.024777637,-0.647927168,0.257077486,0.227698313,0.171974522,0.334821429,0.565323,48.89623453,0.447892392
0.192089447,0.272331221,0.033623188,-0.752969322,0.430597926,0.502211107,0.085266821,0.405813953,0.455077,16.05148641,0.489274481
0.197068976,0.547678528,0.034662045,-0.597910633,0.55347773,0.559669401,0.073410405,0.506944444,0.435935,33.76298917,0.489274481
0.069464904,0.574792835,0.041954818,-0.53847573,0.59252593,0.770105828,0.048713235,0.529709811,0.424928,13.41999733,0.589139521
0.381387723,0.13803924,0.043248438,-0.602917088,0.137370348,0.307389673,0.174413033,0.591915303,0.583234,49.65668621,0.521923987
0.303853834,0.092523763,0.032224532,-1.102765285,0.072635754,0.200280582,0.113871636,0.650727651,0.622718,39.72716135,0.533371124
0.265380145,0.505849379,0.039700806,-0.482157702,0.36995119,0.511726494,0.091067285,0.45648415,0.473239,25.08624572,0.541012748
0.320617131,0.094321228,0.025,-0.531639239,0.218456376,0.151148251,0.236604036,0.625520111,0.599335,73.47843731,0.478869318
0.279226628,0.661406288,0.064027939,-0.210197456,0.468029286,0.641922596,0.197795824,0.580023364,0.45233,37.21541674,0.533371124
0.067365986,0.788508408,0.072454716,0.381615935,0.805735204,0.901094879,0.137717122,0.517456359,0.24481,53.50296888,0.399749577
0.357485169,0.684164026,0.075136612,0.597067773,0.877120195,0.935771143,0.110123119,0.550615595,0.251825,43.77463911,0.398033613
0.178989527,0.64605167,0.05125,0.427550621,0.765070165,0.815883376,0.131909548,0.407754847,0.222764,28.62038506,0.392101575
0.097111552,0.720814039,0.06189451,0.160410922,0.827638804,0.860989966,0.102632993,0.49704142,0.239067,35.68062908,0.399067971
0.240302083,0.710638557,0.081528662,0.794216384,0.862568639,0.855469822,0.149139579,0.392081737,0.214815,45.96831741,0.396255668
0.112082599,0.649707531,0.058595909,0.527289807,0.839505796,0.903931196,0.049723757,0.512437811,0.23366,26.07364593,0.395750263
0.127309248,0.69181087,0.05078125,-0.102488888,0.849755949,0.933758273,0.059876889,0.561697376,0.298812,33.13076882,0.386730893
0.277739397,0.401383134,0.036982249,-0.511456782,0.31909701,0.263990973,0.176253687,0.294161123,0.352666,39.76188044,0.401874355
0.335073364,0.502284913,0.04607978,-0.25748252,0.403172666,0.504254476,0.156228493,0.286896552,0.347173,41.01354415,0.402953874
0.337541063,0.304380941,0.034034653,-0.257616501,0.469737645,0.640550185,0.159259259,0.313543599,0.34164,87.49809441,0.388400378
0.169430741,0.485193761,0.051234568,-0.304254857,0.570408786,0.672695111,0.131025958,0.390769231,0.314632,54.88817697,0.411268519
0.312255831,0.238484036,0.038258575,0.458603039,0.328889567,0.393790601,0.308510638,0.381552754,0.383908,71.03780607,0.459947715
0.238089228,0.141177187,0.029335072,-0.504078968,0.181116534,0.2620086,0.206380208,0.358773646,0.41726,36.14799855,0.460347754
0.560489865,0.146021204,0.036182158,-0.256997178,0.229438682,0.205038275,0.248759305,0.417966313,0.46363,85.65627971,0.418788576
0.243642971,0.288630271,0.044461191,-0.122995015,0.367663209,0.430876208,0.214124718,0.269230769,0.368375,79.15264824,0.406808152
0.170801721,0.748689983,0.071379547,0.204467547,0.852196461,0.916618378,0.112098428,0.539256198,0.279279,26.35731168,0.415937759
0.45185051,0.255727516,0.035714286,-0.417054194,0.154942038,0.012839672,0.198551599,0.369854722,0.495516,52.5259451,0.431904877
0.500273174,0.22894833,0.035967302,-0.065196798,0.45814521,0.500686206,0.167934783,0.294725394,0.440354,50.15244831,0.399784485
0.428022875,0.337923471,0.046052632,0.593670554,0.221781574,0.147092013,0.200876552,0.334792123,0.473399,44.65562097,0.418521302
0.389919589,0.406897392,0.047058824,-0.369356741,0.437187309,0.518039586,0.171796307,0.39227756,0.364026,38.03994292,0.399322115
0.309565981,0.174750183,0.033192835,0.142357136,0.312385601,0.365183446,0.13938754,0.259493671,0.381926,55.27318451,0.389738723
0.382211905,0.189282233,0.050505051,0.46878318,0.043990238,0.12946415,0.309973046,0.238031018,0.467678,71.1301336,0.378258564
0.353401106,0.47209359,0.041637752,-0.49724637,0.438468578,0.401293117,0.162726008,0.412378303,0.484483,42.80189186,0.45557673
0.309117782,0.362966122,0.040596095,-0.353821573,0.402410006,0.560675836,0.146366428,0.417994859,0.446545,41.90816095,0.443762496
0.37796027,0.404764806,0.036923077,-0.285779181,0.20814521,0.303363933,0.14276885,0.306888069,0.474219,60.93754225,0.425895624
0.124303302,0.751949793,0.060551559,0.041532058,0.844203783,0.836927018,0.101918465,0.38765728,0.239868,43.67797642,0.373325276
0.128853982,0.425268097,0.047297297,0.048956282,0.46604637,0.492909207,0.184546137,0.298496241,0.270621,17.78208557,0.387947482
0.109359136,0.705246161,0.055977885,0.406461092,0.800030506,0.858001159,0.122746186,0.359310345,0.255223,57.32910256,0.373759845
0.111687296,0.697690714,0.069522036,0.607568959,0.761805979,0.846625393,0.132133995,0.37732342,0.253376,27.39765541,0.361009271
0.176859523,0.869455277,0.108254398,0.874915854,0.9414277,0.926621733,0.163746631,0.37744767,0.227749,36.18526582,0.362970146
0.186161946,0.815683646,0.050408719,0.236751689,0.723611959,0.823385892,0.125423729,0.322229776,0.253381,59.97001337,0.352902073
0.254390002,0.59621009,0.053074434,0.025070304,0.788743136,0.799719418,0.113195343,0.360645161,0.274314,66.44003351,0.386212301
0.162299588,0.176182062,0.034825871,-0.824373696,0.245698597,0.448656562,0.216283406,0.611626469,0.474074,41.86941496,0.579451142
0.279721509,0.279429686,0.050337312,-0.49767247,0.229743746,0.321937235,0.198555957,0.542960663,0.503731,56.17029315,0.57704932
0.123736089,0.16628077,0.057996485,-0.797510949,0.353538743,0.578517186,0.151817116,0.631517282,0.427758,18.81641846,0.595015178
0.101601946,0.248446259,0.035858878,-0.197477738,0.319798658,0.416084663,0.190641248,0.616138329,0.412047,34.43407489,0.574596497
0.209878325,0.259931757,0.048797737,-0.2656076,0.491458206,0.560706334,0.118542109,0.626680821,0.400089,46.34300125,0.579862512
0.06828861,0.234188399,0.040500298,-0.919947893,0.46018914,0.581048522,0.123140988,0.68790947,0.411592,24.10633344,0.588194516
0.080082461,0.66655496,0.044742729,-0.47396847,0.573550946,0.723687822,0.121937639,0.650588895,0.374388,17.70766887,0.591107234
0.104271027,0.272453083,0.035620053,-1.129455584,0.498535692,0.63301717,0.107503291,0.62642669,0.401117,26.009503,0.589650875
0.146766008,0.271569583,0.03941513,-1.064505049,0.35552166,0.445301778,0.194020356,0.670266836,0.456207,41.3977883,0.582877231
0.330204413,0.449183524,0.052385892,0.8149094,0.649115314,0.418798987,0.222969477,0.44467425,0.516089,46.0540105,0.449953951
0.260604419,0.237813795,0.035274356,-0.515424329,0.281604637,0.41907347,0.158774373,0.481047938,0.425887,44.99194361,0.463944662
0.431178303,0.171764563,0.03410475,-0.025154908,0.122208664,0.130897557,0.237175619,0.487241798,0.589181,56.53973806,0.433608434
0.235744286,0.332774799,0.021568627,-0.701598932,0.464246492,0.574918418,0.099869452,0.477806789,0.429559,22.36025984,0.466988959
0.342662704,0.123385328,0.031778229,-0.520628177,0.215527761,0.119094818,0.216271186,0.389039242,0.566667,38.78212517,0.447173082
0.291471422,0.400286376,0.059983221,-0.09132044,0.618395363,0.667510446,0.152591973,0.452301255,0.449949,27.47307814,0.478830645
0.374503849,0.277358031,0.021074099,-0.53999344,0.09371568,0.119033822,0.195054945,0.295516304,0.558897,45.3021969,0.45110148
0.330655385,0.229435779,0.061353574,-0.461026205,0.63514338,0.642563055,0.117498421,0.347908745,0.411523,37.27208329,0.435983802
0.237545085,0.13301243,0.02709848,-0.756150787,0.081055522,0.216261551,0.154659617,0.383851754,0.499196,30.21166552,0.468870683
0.223122471,0.123964173,0.013286713,-0.634703491,0.106497865,0.042727744,0.201692525,0.225244073,0.457243,62.79948901,0.416676235
0.371818054,0.265567877,0.036327609,-0.005770433,0.199023795,0.222391656,0.299207398,0.243902439,0.455583,56.99427396,0.411502827
0.308280683,0.168626615,0.051376147,-0.18654527,0.339993899,0.225868431,0.276114844,0.260097919,0.375559,63.40753758,0.397950318
0.369716753,0.143035584,0.035329341,-0.38977108,0.094783405,0.079935344,0.183770883,0.303229665,0.466521,83.26476293,0.406028557
0.34331713,0.614519864,0.049425287,0.508797802,0.553294692,0.573271524,0.143851508,0.285960875,0.290883,80.8938059,0.389958228
0.301265613,0.402601755,0.0499002,0.383337635,0.404484442,0.39906676,0.187083888,0.300066534,0.299426,47.48487965,0.375386135
0.373739997,0.073757007,0.022781775,-0.285467269,0.102806589,0.067797127,0.249247441,0.37635054,0.544526,61.0063353,0.439362065
0.337264223,0.019040946,0.031215162,-0.555543175,0.049054301,0.051206197,0.232492997,0.285394516,0.49754,44.46230589,0.42395714
0.124053455,0.509901292,0.065873353,-0.220429222,0.766931056,0.799780414,0.128139634,0.603829787,0.371524,24.94765623,0.561698491
0.138589447,0.885297343,0.045305932,0.269380104,0.798596705,0.853090976,0.06162465,0.643555142,0.375921,20.59141669,0.587089402
0.09813085,0.562880819,0.035958904,-0.44300358,0.656223307,0.699258898,0.088774341,0.636363636,0.39728,17.39578639,0.574196457
0.155347146,0.744607604,0.059494298,0.042252208,0.724801708,0.841623715,0.114030739,0.597718254,0.412945,34.03847203,0.550335566
0.152110884,0.448513283,0.035928144,-0.788510507,0.695118975,0.711915581,0.078304239,0.622575833,0.397849,19.49407388,0.560963408
0.126371848,0.785248599,0.043708609,-0.49069929,0.796308725,0.877001433,0.068393094,0.732935719,0.310071,27.36417724,0.576226311
0.151217853,0.82156349,0.050549451,0.191704727,0.833282489,0.886455824,0.112328767,0.794716566,0.339692,43.04973156,0.578021966
0.113063643,0.571197904,0.049180328,0.080726646,0.691885296,0.700234835,0.088582677,0.679554391,0.37138,22.96416636,0.576226311
